"","oid","ent","sectionId"
"1407",235,3,275
"1408",235,4,329
"1409",235,5,398
"1410",235,6,442
"1411",236,1,252
"1412",236,2,249
"1413",236,3,326
"1414",236,4,327
"1415",236,5,371
"1416",236,6,442
"1417",237,1,252
"1418",237,2,249
"1419",237,3,326
"1420",237,4,329
"1421",237,5,398
"1422",237,6,447
"1423",238,1,252
"1424",238,2,249
"1425",238,3,326
"1426",238,4,329
"1427",238,5,398
"1428",238,6,442
"1429",239,1,252
"1430",239,2,249
"1431",239,3,326
"1432",239,4,327
"1433",239,5,371
"1434",239,6,442
"1435",240,1,252
"1436",240,2,247
"1437",240,3,275
"1438",240,4,329
"1439",240,5,398
"1440",240,6,442
"1441",241,1,252
"1442",241,2,247
"1443",241,3,275
"1444",241,4,329
"1445",241,5,398
"1446",241,6,442
"1447",242,1,252
"1448",242,2,249
"1449",242,3,326
"1450",242,4,327
"1451",242,5,371
"1452",242,6,442
"1453",243,1,252
"1454",243,2,247
"1455",243,3,275
"1456",243,4,329
"1457",243,5,398
"1458",243,6,442
"1459",244,1,252
"1460",244,2,249
"1461",244,3,326
"1462",244,4,329
"1463",244,5,398
"1464",244,6,442
"1465",245,1,252
"1466",245,2,249
"1467",245,3,326
"1468",245,4,329
"1469",245,5,398
"1470",245,6,442
"1471",246,1,252
"1472",246,2,249
"1473",246,3,326
"1474",246,4,329
"1475",246,5,398
"1476",246,6,442
"1477",247,1,252
"1478",247,2,247
"1479",247,3,275
"1480",247,4,329
"1481",247,5,398
"1482",247,6,442
"1483",248,1,252
"1484",248,2,247
"1485",248,3,275
"1486",248,4,329
"1487",248,5,398
"1488",248,6,442
"1489",249,1,252
"1490",249,2,247
"1491",249,3,275
"1492",249,4,329
