"","oid","ent","sectionId"
"4981",829,5,371
"4982",829,6,442
"4983",830,1,252
"4984",830,2,249
"4985",830,3,326
"4986",830,4,327
"4987",830,5,371
"4988",830,6,442
"4989",831,1,252
"4990",831,2,249
"4991",831,3,326
"4992",831,4,327
"4993",831,5,371
"4994",831,6,442
"4995",832,1,252
"4996",832,2,249
"4997",832,3,326
"4998",832,4,327
"4999",832,5,371
"5000",832,6,442
"5001",833,1,252
"5002",833,2,249
"5003",833,3,326
"5004",833,4,327
"5005",833,5,371
"5006",833,6,442
"5007",834,1,252
"5008",834,2,249
"5009",834,3,326
"5010",834,4,327
"5011",834,5,371
"5012",834,6,442
"5013",835,1,252
"5014",835,2,249
"5015",835,3,326
"5016",835,4,327
"5017",835,5,371
"5018",835,6,442
"5019",836,1,252
"5020",836,2,247
"5021",836,3,275
"5022",836,4,327
"5023",836,5,371
"5024",836,6,442
"5025",837,1,252
"5026",837,2,249
"5027",837,3,326
"5028",837,4,327
"5029",837,5,371
"5030",837,6,442
"5031",838,1,252
"5032",838,2,249
"5033",838,3,326
"5034",838,4,327
"5035",838,5,371
"5036",838,6,442
"5037",839,1,252
"5038",839,2,247
"5039",839,3,275
"5040",839,4,327
"5041",839,5,371
"5042",839,6,442
"5043",840,1,252
"5044",840,2,249
"5045",840,3,326
"5046",840,4,327
"5047",840,5,371
"5048",840,6,442
"5049",841,1,252
"5050",841,2,249
"5051",841,3,326
"5052",841,4,327
"5053",841,5,371
"5054",841,6,442
"5055",842,1,252
"5056",842,2,249
"5057",842,3,326
"5058",842,4,327
"5059",842,5,371
"5060",842,6,442
"5061",843,1,252
"5062",843,2,249
"5063",843,3,326
"5064",843,4,327
"5065",843,5,371
"5066",843,6,442
"5067",844,1,252
"5068",844,2,249
"5069",844,3,326
"5070",844,4,327
"5071",844,5,371
"5072",844,6,442
"5073",845,1,252
"5074",845,2,249
"5075",845,3,326
"5076",845,4,327
"5077",845,5,371
"5078",845,6,442
"5079",846,1,252
"5080",846,2,249
"5081",846,3,326
"5082",846,4,327
"5083",846,5,371
"5084",846,6,442
"5085",847,1,252
"5086",847,2,249
"5087",847,3,326
"5088",847,4,327
"5089",847,5,371
"5090",847,6,442
"5091",848,1,252
"5092",848,2,249
"5093",848,3,326
"5094",848,4,327
"5095",848,5,371
"5096",848,6,442
"5097",849,1,252
"5098",849,2,249
"5099",849,3,326
"5100",849,4,327
"5101",849,5,371
"5102",849,6,442
"5103",850,1,252
"5104",850,2,249
"5105",850,3,326
"5106",850,4,327
"5107",850,5,371
"5108",850,6,442
"5109",851,1,252
"5110",851,2,249
"5111",851,3,326
"5112",851,4,327
"5113",851,5,371
"5114",851,6,442
"5115",852,1,252
"5116",852,2,249
"5117",852,3,326
"5118",852,4,327
"5119",852,5,371
"5120",852,6,442
"5121",853,1,252
"5122",853,2,249
"5123",853,3,326
"5124",853,4,327
"5125",853,5,371
"5126",853,6,442
"5127",854,1,252
"5128",854,2,249
"5129",854,3,326
"5130",854,4,327
"5131",854,5,371
"5132",854,6,442
"5133",855,1,252
"5134",855,2,247
"5135",855,3,275
"5136",855,4,327
"5137",855,5,371
"5138",855,6,442
"5139",856,1,252
"5140",856,2,247
"5141",856,3,275
"5142",856,4,327
"5143",856,5,371
"5144",856,6,442
"5145",857,1,252
"5146",857,2,249
"5147",857,3,326
"5148",857,4,327
"5149",857,5,371
"5150",857,6,442
"5151",858,1,252
"5152",858,2,247
"5153",858,3,275
"5154",858,4,327
"5155",858,5,371
"5156",858,6,442
"5157",859,1,252
"5158",859,2,247
"5159",859,3,296
"5160",859,4,300
"5161",859,5,371
"5162",859,6,442
"5163",860,1,252
"5164",860,2,249
"5165",860,3,326
"5166",860,4,327
"5167",860,5,371
"5168",860,6,442
"5169",861,1,252
"5170",861,2,249
"5171",861,3,326
"5172",861,4,327
"5173",861,5,371
"5174",861,6,442
"5175",862,1,252
"5176",862,2,247
"5177",862,3,275
"5178",862,4,327
"5179",862,5,371
"5180",862,6,442
"5181",863,1,252
"5182",863,2,247
"5183",863,3,275
"5184",863,4,327
"5185",863,5,371
"5186",863,6,442
"5187",864,1,252
"5188",864,2,249
"5189",864,3,326
"5190",864,4,327
"5191",864,5,371
"5192",864,6,442
"5193",865,1,252
"5194",865,2,247
"5195",865,3,275
"5196",865,4,327
"5197",865,5,371
"5198",865,6,442
"5199",866,1,252
"5200",866,2,247
"5201",866,3,275
"5202",866,4,327
"5203",866,5,371
"5204",866,6,442
"5205",867,1,252
"5206",867,2,247
"5207",867,3,275
"5208",867,4,327
"5209",867,5,371
"5210",867,6,442
"5211",868,1,252
"5212",868,2,247
"5213",868,3,275
"5214",868,4,327
"5215",868,5,371
"5216",868,6,442
"5217",869,1,252
"5218",869,2,249
"5219",869,3,326
"5220",869,4,327
"5221",869,5,371
"5222",869,6,442
"5223",870,1,252
"5224",870,2,249
"5225",870,3,326
"5226",870,4,327
"5227",870,5,371
"5228",870,6,442
"5229",871,1,252
"5230",871,2,249
"5231",871,3,326
"5232",871,4,327
"5233",871,5,371
"5234",871,6,442
"5235",872,1,252
"5236",872,2,249
"5237",872,3,326
"5238",872,4,327
"5239",872,5,371
"5240",872,6,442
"5241",873,1,252
"5242",873,2,249
"5243",873,3,326
"5244",873,4,327
"5245",873,5,371
"5246",873,6,442
"5247",874,1,252
"5248",874,2,249
"5249",874,3,326
"5250",874,4,327
"5251",874,5,371
"5252",874,6,442
"5253",875,1,252
"5254",875,2,249
"5255",875,3,326
"5256",875,4,327
"5257",875,5,371
"5258",875,6,442
"5259",876,1,252
"5260",876,2,249
"5261",876,3,326
"5262",876,4,327
"5263",876,5,371
"5264",876,6,442
"5265",877,1,252
"5266",877,2,247
"5267",877,3,275
"5268",877,4,327
"5269",877,5,371
"5270",877,6,442
"5271",878,1,252
"5272",878,2,249
"5273",878,3,326
